Date,URL,Title,Contents
2023-06-01,https://n.news.naver.com/mnews/article/243/0000048788?sid=101,오송 참사서 시민 구한 ‘LG 의인들’,"유병조‧정영석‧한근수‧양승준씨 의인상 받아 



LG 의인상을 받은 (왼쪽부터)유병조·정영석·한근수·양승준씨. [사진 LG][이코노미스트 이창훈 기자] LG복지재단이 충북 청주 오송 지하차도 침수 현장에서 시민들을 구한 유병조(44)씨, 정영석(45)씨, 한근수(57)씨, 양승준(34)씨에게 ‘LG 의인상’을 수여했다고 14일 밝혔다. 지난 7월 15일 충북 지역에 내린 집중호우로 제방 둑이 터지면서 범람한 강물이 오송 궁평2 지하차도로 유입, 차량들이 물에 잠겼다.당시 유병조씨는 화물차를 몰고 청주시 자택에서 세종시 물류 창고로 향하던 중이었다. 지하차도 출구를 약 10m 남긴 오르막길에서 강물이 지하차도로 쏟아지면서 앞서 달리던 버스가 멈췄다. 유씨는 자신의 화물차로 버스를 밀어 함께 지하차도에서 벗어나려 했으나 물에 잠긴 버스는 움직이지 않았다. 차량 시동이 꺼지고 물이 차량 내부로 들어오기 시작하자 유씨는 창문을 깨고 화물차 지붕으로 올라가 버스에서 빠져나온 여성 1명과 차량 뒤쪽 물에 떠 있던 남성 2명을 구했다.유병조씨는 “당시 너무 긴박한 상황이라 빨리 사람을 구해야 한다는 생각밖에 없었다”며 “누구라도 같은 상황에 처하면 저와 똑같이 행동했을 것”이라고 밝혔다.유 씨에게 구조돼 차량 지붕으로 대피한 정영석씨는 물에서 빠져나오지 못한 시민들을 발견했다. 거센 물살에 휩쓸릴 수 있는 위험한 순간이었지만 정씨는 여성 두 명을 차례로 구해 안전하게 빠져나올 수 있게 도왔다.한근수씨는 운전하던 1톤 트럭에서 빠져나와 중앙분리대를 붙잡고 지하차도를 빠져나가던 중에 차에서 나오지 못한 여성을 발견했다. 한씨는 여성이 차에서 나오도록 도와 함께 탈출하고 있었는데, 당시 거친 물살에 휩쓸려 여성이 차도 반대편으로 휩쓸려가자 정영석씨가 다시 여성을 끌어올려 안전한 장소로 나올 수 있게 했다. 양승준씨는 물에 잠긴 차의 선루프를 통해 차에서 빠져나와 중앙분리대를 붙잡고 앞으로 나아가던 중 반대 차선에서 후진하던 차량이 가드레일에서 움직이지 못하는 것을 발견했다. 양씨는 차 안에 있던 부부가 탈출할 수 있도록 도왔다.LG 관계자는 “얼굴도 모르는 이웃의 소중한 생명을 구하기 위해 위험을 무릅쓰고 기꺼이 헌신한 의인들의 용기 있는 행동을 격려하기 위한 것”이라며 LG 의인상 선정 이유를 밝혔다.LG 의인상은 2015년 ‘사회정의를 위해 자신을 희생한 의인에게 기업이 사회적 책임으로 보답한다’는 고(故) 구본무 회장의 뜻을 반영해 제정됐다.LG는 2018년 구광모 LG 대표가 취임한 이후에는 사회 곳곳에서 타인을 위해 오랜 기간 묵묵히 봉사와 선행을 하는 일반 시민으로 시상 범위를 확대했다. 현재까지 LG 의인상 수상자는 총 201명으로, LG 의인상 제정 8년 만에 200명을 넘었다."
2023-06-01,https://n.news.naver.com/mnews/article/277/0005300173?sid=101,구광모 LG그룹 회장 상반기 보수 59억9500만원,"작년 상반기 보수 대비 16% 감소구광모 LG그룹 회장이 상반기에 총 59억9500만원 보수를 받았다.14일 ㈜LG는 반기 보고서를 통해 구 회장이 해당 기간에 급여 23억3800만원과 상여 36억5700만원을 포함해 이같은 보수를 수령했다고 밝혔다. 구 회장의 보수 총액은 전년 상반기(71억3천900만원)보다 16.0% 감소했다.



구광모 LG그룹 회장 / [사진제공=(주)LG]회사 측은 상여 지급과 관련해 ""어려운 경영 환경 속에서도 2022년 ㈜LG 연결기준으로 매출 7조1860억원, 영업이익 1조9414억원 성과 달성을 감안했다""며 ""장기적 관점에서 미래 성장 동력 발굴을 위한 사업 구조 고도화 및 사업 경쟁력 제고에 기여한 점 등을 고려했다""고 설명했다.권봉석 LG그룹 부회장은 상반기에 급여 9억2200만원에 상여 14억4100만원을 포함해 총 23억6300만원을 받았다. 하범종 LG그룹 사장은 8억8200만원을 받았다. 급여 4억6800만원에 상여 4억1400억원을 포함한 수치다."
2023-06-01,https://n.news.naver.com/mnews/article/016/0002183144?sid=101,오송지하차도 침수 사고서 릴레이 구조 나선 영웅들…‘LG 의인상’ 받았다,"LG 의인상을 수상한 유병조(왼쪽부터) 씨, 정영석 씨, 한근수 씨, 양승준 씨[헤럴드경제=김민지 기자] LG복지재단이 충북 청주 오송 지하차도 침수현장에서 시민들을 구한 유병조(44)씨, 정영석(45)씨, 한근수(57)씨, 양승준(34)씨에게 ‘LG 의인상’을 수여했다고 14일 밝혔다.지난 7월 15일 충북 지역에 내린 집중호우로 제방 둑이 터지면서 범람한 강물이 오송 궁평2 지하차도로 유입되면서 차량들이 물에 잠겼다. 당시 유병조 씨는 화물차를 몰고 청주시 자택에서 세종시 물류 창고로 향하던 중이었다. 지하차도 출구를 약 10m 남긴 오르막길에서 강물이 지하차도로 쏟아지면서 앞서 달리던 버스가 멈췄다. 유씨는 자신의 화물차로 버스를 밀어 함께 지하차도에서 벗어나려 했으나 물에 잠긴 버스는 움직이지 않았다. 차량 시동이 꺼지고 물이 차량 안으로 들어오기 시작하자 유씨는 창문을 깨고 화물차 지붕으로 올라가 버스에서 빠져나온 여성 1명과 차량 뒤편에 물에 떠있던 남성 2명을 구했다.유병조 씨는 “당시 너무 긴박한 상황이라 빨리 사람을 구해야 한다는 생각밖에 없었다”며 “누구라도 같은 상황에 처하면 저와 똑같이 행동했을 것”이라 밝혔다.유씨에게 구조돼 차량 지붕으로 대피한 정영석 씨는 물에서 빠져나오지 못한 시민들을 발견했다. 거센 물살에 휩쓸릴 수 있는 위험한 순간이었지만 정씨는 여성 두 명을 차례로 구해 안전하게 빠져나올 수 있게 도왔다.한근수 씨는 운전하던 1톤 트럭에서 빠져나와 중앙분리대를 붙잡고 지하차도를 빠져나가던 중 차에서 나오지 못한 여성을 발견했다. 한씨가 여성이 차에서 나오도록 도와 함께 탈출하던 중 거친 물살에 휩쓸려 여성이 차도 반대편으로 휩쓸려가자 정영석 씨가 다시 여성을 끌어올려 안전한 장소로 나올 수 있게 했다.양승준 씨는 물에 잠긴 차의 선루프를 통해 차에서 빠져나와 중앙분리대를 붙잡고 앞으로 나아가던 중 반대 차선에서 후진하던 차량이 가드레일에서 움직이지 못하는 것을 발견했다. 양씨는 차 안에 있던 부부가 탈출할 수 있도록 도왔다.LG 관계자는 “얼굴도 모르는 이웃의 소중한 생명을 구하기 위해 위험을 무릅쓰고 기꺼이 헌신한 의인들이 용기 있는 행동을 격려하기 위한 것”이라며 이들 4명에게 ‘LG 의인상’을 수여한 이유에 대해 밝혔다.LG 의인상은 2015년 ‘사회정의를 위해 자신을 희생한 의인에게 기업이 사회적 책임으로 보답한다’는 고(故) 구본무 회장의 뜻을 반영해 제정됐다.지난 2018년 구광모 ㈜LG 대표가 취임한 이후에는 사회 곳곳에서 타인을 위해 오랜 기간 묵묵히 봉사와 선행을 다하는 일반 시민으로 시상 범위를 확대했다. 현재까지 LG 의인상 수상자는 총 201명으로, LG 의인상 제정 8년 만에 200명을 넘었다."
2023-06-01,https://n.news.naver.com/mnews/article/025/0003300534?sid=101,"침수 세탁기·냉장고 말려서 쓴다고? 삼성·LG, 태풍피해 지원","삼성전자서비스 직원들이 14일 강원도 고성군 거진청소년문화의집에 마련된 이동식 서비스센터에서 침수된 가전제품 세척·점검·수리 등을 하고 있다. 사진 삼성전자서비스       삼성·LG 등 가전 업계가 태풍 ‘카눈’ 피해 이재민을 대상으로 수해복구 지원에 나섰다.       14일 삼성전자서비스와 LG전자는 이날부터 태풍 피해가 발생한 강원 고성군 거진청소년문화의집에 이동식 서비스센터를 설치하고 침수된 가전제품 세척·무상점검·수리 등의 서비스를 제공한다고 밝혔다.       삼성전자는 침수 피해가 집중된 일부 지역에는 서비스 엔지니어들이 직접 피해가구를 돌며 가전제품 점검과 수해 복구를 지원한다. 또 휴대폰 점검 장비가 탑재된 버스도 현장에 투입해 휴대폰 세척·건조·점검 등의 서비스를 한다. 고객센터를 통해 가전제품 침수를 접수한 경우에도 동일한 수해 복구 특별서비스를 제공할 계획이다.      



LG전자 서비스 매니저들이 14일 강원 고성군 거진청소년문화의집에 서비스센터를 마련해 침수된 가전제품 세척, 수리 등 복구 활동에 나섰다. 사진 LG전자       LG전자는 제품 브랜드와 관계없이 침수 가전 세척∙수리를 무상으로 지원하고, 주요 부품도 할인된 가격으로 공급한다. 또 화재·누전 등 침수 가전의 2차 피해를 줄이기 위해 유의 사항도 적극적으로 알릴 계획이다. 침수 가전제품을 세척·수리하지 않고 사용하는 경우 내부가 부식되거나 오물이 말라붙어 누전의 위험이 있다는 게 LG전자 측의 설명이다.      앞서 LG전자는 지난 11일 태풍 손해를 입은 경북 군위군에도 서비스 거점을 마련해 피해 복구를 지원하고 있다. 이 밖의 지역 거주자도 이번 태풍으로 인한 가전 침수 피해를 고객센터에 접수하거나 서비스센터에 방문할 경우 동일한 서비스를 제공할 예정이다.      정연채 LG전자 고객가치혁신부문장(부사장)은 “지역사회 구성원의 일원으로 수해 피해를 본 이웃에게 힘을 보태자는 취지”라며, “기업 시민의 사회적 책임을 다할 것”이라고 말했다."
2023-06-01,https://n.news.naver.com/mnews/article/648/0000018708?sid=105,"""침수가전, 그냥 썼다간 화재·누전""…삼성·LG 무상점검","삼성·LG '카눈' 피해 지역에 서비스센터 마련스마트폰·가전 제품 등 무상 점검·수리 진행



/그래픽=비즈워치삼성전자와 LG전자가 태풍 피해 지역에 대한 구호 활동에 팔을 걷어붙였다. 두 회사는 태풍 '카눈'으로 큰 피해를 입은 지방 주요 지역에 가전제품 수리 서비스팀을 파견하고 제품 브랜드에 상관없이 서비스 활동을 펼치는 등 빠른 수해복구를 위해 노력하겠다는 방침이다.삼성전자 수해 복구 특별서비스팀은 14일 강원특별자치도 고성군 거진청소년문화의집에 이동식 서비스센터를 설치하고 침수된 가전제품 세척, 무상점검, 수리 등 서비스를 제공하고 있다.



삼성전자 수해 복구 특별서비스팀이 14일 고성군 거진청소년문화의집에 이동식 서비스센터를 설치하고 침수된 가전제품 세척, 점검, 수리 등 서비스를 제공하는 모습. / 사진=삼성전자침수 피해가 집중된 일부 지역에선 서비스 엔지니어들이 피해 가구를 직접 순회하며 가전제품 점검 및 수해 복구를 지원한다. 이 밖에도 휴대폰 점검 장비가 탑재된 버스도 현장에 투입해 침수 휴대폰 세척, 건조, 고장 점검 등의 서비스를 제공한다.LG전자도 이날 강원도 고성군 거진청소년문화의집에 임시 서비스 거점을 마련했다. 지난 11일 대구광역시 군위군에 이은 두 번째 임시 서비스 센터다. LG전자는 제품 브랜드와 관계없이 침수 가전 세척∙수리를 무상으로 지원할 예정이다. 수리에 필요한 주요 부품도 할인된 가격으로 공급한다.



LG전자 수해복구 서비스팀이 태풍 '카눈'으로 침수 피해를 입은 지역에 대한 복구 활동을 진행하고 있다. /사진=LG전자화재나 누전 등 침수 가전에서 발생할 수 있는 2차 피해를 줄이기 위한 유의 사항도 적극 알리겠다는 방침이다. 침수된 가전제품을 서비스센터에서 세척·수리하지 않고 사용하면 내부가 부식되거나 오물이 말라붙어 누전의 위험이 있다는 게 회사 측 설명이다.LG전자는 강원도 고성군, 대구광역시 군위군 외에도 이번 태풍으로 가전이 침수된 경우 고객센터로 접수하거나 서비스센터를 방문하면 침수 가전 서비스를 지원받을 수 있다고 설명했다.삼성전자와 LG전자는 앞서 7월 발생한 집중호우 당시에도 피해 복구를 위해 다양한 지원책을 마련한 바 있다. 두 회사는 지난달 집중 호우 이후 △충북 괴산 △충주 단월 △청주 오송 △공주 옥룡 △전북 익산 등에 이동식 서비스센터를 설치하고 침수 제품 1400여 대를 무상 점검 및 수리했다. 산사태 피해가 발생한 경북 예천에는 '휴대폰 점검 버스 및 전담 서비스팀'을 파견해 이재민의 휴대폰 점검, 수리, 충전 등을 지원했다.LG는 그룹 차원에서도 수해 복구에 관심을 기울이고 있다. LG복지재단은 지난달 청주 오송 지하차도 침수 당시 구조활동을 펼친 시민 4명(유병조·정영석·한근수·양승준)에 대해서도 'LG의인상'을 수여했다고 밝혔다.LG 관계자는 ""이번 의인상 수여는 얼굴도 모르는 이웃의 소중한 생명을 구하기 위해 위험을 무릅쓰고 기꺼이 헌신한 의인들이 용기 있는 행동을 격려하기 위한 것""이라고 밝혔다."
2023-06-01,https://n.news.naver.com/mnews/article/003/0012030976?sid=102,"LG화학 여수공장,청소년 60명과 하천에 'EM 흙 공' 1000개 투척","하천 수질 정화에 효과적인 '날아라 희망공' 사업, 매년 추진



LG화학 여수공장-여수YWCA(회장 조애숙)가 청소년들과 함께 여수 연등천 수질 정화를 위해  '날아라 희망 공'(EM 흙 공 하천 던지기) 행사를 하고 있다. LGㅎ화학여수공장 제공 *재판매 및 DB 금지[여수=뉴시스] 김석훈 기자 = LG화학 여수공장과 전남 여수지역 청소년 60명이 손수 제작한 EM 흙 공 1000개를 여수시 중심 하천 '연등천'에 투척했다.14일 LG화학 여수공장에 따르면 여수YWCA(회장 조애숙)와 하천 수질 정화를 위해 연등천 정화를 위해 '날아라 희망 공'(EM 흙 공 하천 던지기) 행사를 진행했다.'EM 흙 공'은 유용한 미생물군 발효액과 황토를 반죽해 1주일 이상 발효시킨 공으로, 강이나 하천에 투입되면 서서히 녹으면서 수질이 정화되고 녹조 및 악취가 제거되는 효과가 있다. 강과 하천의 생태계가 회복되면 대기 중 이산화탄소도 흡수해 줄이는 효과까지 얻을 수 있는 것으로 알려졌다.청소년들은 '날아라 희망 공' 활동을 마친 뒤에는 LG화학 여수공장 견학을 통해 여수산단 및 LG화학의 탄소중립 로드맵에 대한 설명을 듣고, 지역 주축사업인 석유화학산업과 친환경에 대해 이해 폭을 넓혔다.행사에 참여한 한 청소년은 ""매일 지나다니는 하천을 직접 정화할 수 있게 돼 뿌듯하다. 흙 공 만들기부터 던지기까지 참여하면서 생태 하천 보호의 중요성을 알게 됐다""고 말했다.



여수 연등천에 EM흙공 던지는 청소년들.  *재판매 및 DB 금지LG화학 여수공장 관계자는 ""지역의 미래인 청소년과 함께 활동을 진행해서 더 의미 있었던 것 같다. 앞으로도 지역사회와의 상생 및 지속가능한발전을 위해 꾸준히 사회공헌 활동을 진행하겠다""고 말했다.LG화학 여수공장은 사내에서 발생한 커피 찌꺼기를 활용한 친환경 커피 퇴비 인근 농가 지원 사업, 플로깅을 통한 해안 정화 봉사 활동인 '여수 쓰담', 지역 여성 청소년들에게 친환경 위생용품을 지원하는 '희망 Green Box'등 봉사활동을 진행 중이다．"
2023-06-01,https://n.news.naver.com/mnews/article/052/0001922514?sid=101,"LG 올레드 TV, 유럽 소비자 매체 1위 석권","LG전자가 만든 TV가 올레드 TV 최대 시장인 유럽 고객들에게 높은 평가를 받았습니다.LG전자는 '2023년형 올레드 에보'가 영국 소비자 매체로부터 288개 제품 가운데 최고점을 받았다고 밝혔습니다.또, 해당 평가에서 LG 올레드 TV가 1위부터 9위까지 석권했다고 덧붙였습니다.프랑스 소비자 매체도 화질과 음질, 사용 편의성 등을 강점으로 꼽는 등 유럽 9개 나라 소비자 매체 성능평가에서 1위로 평가받았다고 언급했습니다.LG전자는 해당 모델에 대해 10년 노하우를 기반으로 완성한 밝기 향상 기술을 적용해 일반 올레드 TV 대비 최대 70%가량 밝고, 동급 제품보다 빛 반사와 화면 비침 현상이 줄었다고 설명했습니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr"
2023-06-01,https://n.news.naver.com/mnews/article/021/0002588311?sid=101,오송침수 때 시민 구한 4명에 ‘LG 의인상’ 수여,"LG복지재단은 지난 7월 15일 충북 청주시 오송읍 궁평2 지하차도 침수 현장에서 시민 7명을 구조한 유병조(44), 정영석(45), 한근수(57), 양승준(34) 씨에게 ‘LG 의인상’을 수여했다고 14일 밝혔다. LG 관계자는 “얼굴도 모르는 이웃의 생명을 구하기 위해 위험을 무릅쓰고 헌신한 의인들의 용기 있는 행동을 격려하기 위해 의인상 수상자로 선정했다”고 밝혔다. 한편, LG전자는 태풍 ‘카눈’으로 피해가 발생한 강원 고성군, 대구 군위군 등에서 수해 복구 활동에 들어갔다."
2023-06-01,https://n.news.naver.com/mnews/article/293/0000046918?sid=105,"[단독]오리지널 콘텐츠 제작 선언한 LG U+, '스캄' 한국판 만든다","(사진=SKAM 홈페이지)LG유플러스가 노르웨이의 인기 하이틴 드라마 '스캄(SKAM)'을 한국판으로 재탄생시킨다.14일 <블로터> 취재 결과, 최근 LG유플러스의 콘텐츠 제작 전문조직인 STUDIO X+U가 스캄의 리메이크를 결정했다. 이에 대해 LG유플러스 관계자는 ""원작에 기반을 둔 콘텐츠 제작을 내부적으로 논의하고 있다""고 말했다.스캄은 노르웨이어로 '부끄러움'을 뜻하는 말로 오슬로 서부의 고등학교에서 생활하는 10대의 일상을 그린 드라마다. 청소년들이 겪는 친구와의 관계, 이성 문제 등은 물론 성 정체성과 마약의 이야기까지 다루며 인기를 끌었다. 2015년 방영을 시작해 2017년 6월 시즌4로 종영됐다.앞서 지난달 28일 SKAM KOREA는 일부 커뮤니티에 스캄 리메이크작에 출연할 배우를 모집한다는 공고를 올렸다. 공고에 따르면 드라마는 오는 12월 말부터 2024년 2월 초까지 촬영될 예정이다. 작품 론칭 시점도 2024년이 될 것으로 전망된다.한편 콘텐츠 제작을 맡은 STUDIO X+U는 LG유플러스가 지난해 11월 오리지널 콘텐츠 제작을 본격화하기 위해 만든 COO(최고콘텐츠책임자) 직속 조직이다. STUDIO X+U는 콘텐츠 IP 발굴·개발·투자 등을 담당하는 콘텐츠IP사업담당과 콘텐츠 제작을 맡는 콘텐츠제작센터 등 2개의 조직으로 구성됐다. STUDIO X+U는 올해 상반기에는 LG트윈스의 다큐멘터리 '아웃 게임', 미드폼 예능 '내편하자'가 좋은 성과를 거뒀다. 하반기에는 미드폼 예능 4개와 미드폼 드라마 2개를 론칭할 계획이다."
2023-06-01,https://n.news.naver.com/mnews/article/003/0012031229?sid=101,"정철동 LG이노텍 사장, 상반기 보수 18억 수령","[서울=뉴시스]LG이노텍 정철동 CEO. (사진 = LG이노텍) 2022.7.6. photo@newsis.com *재판매 및 DB 금지[서울=뉴시스]이인준 기자 = 정철동 LG이노텍 대표이사 사장이 올해 상반기 보수로 18억원을 수령했다.14일 금융감독원 전자공시시스템에 따르면 LG이노텍은 정 사장에게 급여 7억200만원, 상여 11억4400만원, 기타소득 100만원 등 18억4700만원을 보수로 지급했다고 밝혔다.또 김창태 전무는 상반기 5억4900만원의 보수를 받았다.이와 함께 LG이노텍은 또 이인규 부사장에 퇴직금15억1900만원을 포함해 20억5700만원을 지급했다. 이어 이창엽 전무 14억4300만원, 구한모 전 전무 13억600만원,  박상호 상무 9억2200만원 등의 보수가 공개됐다．"
